,farm_id,number,date,plantHeight,weeklyGrowth
15064,tom5,082,20211212,15.93,15.93
15065,tom5,082,20211212,15.54,15.54
15066,tom5,083,20211212,12.67,12.67
15067,tom5,083,20211212,10.41,10.41
15068,tom5,084,20211212,20.53,20.53
15069,tom5,084,20211212,18.69,18.69
15070,tom5,085,20211212,,
15071,tom5,086,20211212,20.99,20.99
15072,tom5,086,20211212,19.86,19.86
15073,tom5,086,20211212,17.13,17.13
15074,tom5,087,20211212,22.83,22.83
15075,tom5,087,20211212,,
15076,tom5,088,20211212,,
15077,tom5,088,20211212,14.83,14.83
15078,tom5,088,20211212,,
15079,tom5,088,20211212,12.64,12.64
15080,tom5,088,20211212,17.17,17.17
15081,tom5,088,20211212,11.47,11.47
15082,tom5,089,20211212,17.56,17.56
15083,tom5,090,20211212,,
15084,tom5,090,20211212,,
15085,tom5,090,20211212,,
15086,tom5,091,20211212,18.41,18.41
15087,tom5,091,20211212,25.49,25.49
15088,tom5,092,20211212,,
15089,tom5,092,20211212,12.42,12.42
15090,tom5,092,20211212,11.33,11.33
15091,tom5,092,20211212,10.37,10.37
15092,tom5,093,20211212,23.43,23.43
15093,tom5,093,20211212,,
15094,tom5,094,20211212,25.77,25.77
15095,tom5,094,20211212,22.05,22.05
15096,tom5,095,20211212,22.09,22.09
15097,tom5,095,20211212,10.44,10.44
15098,tom5,095,20211212,,
15099,tom5,096,20211212,,
15100,tom5,096,20211212,,
15101,tom5,096,20211212,22.9,22.9
15102,tom5,096,20211212,,
15103,tom5,097,20211212,15.86,15.86
15104,tom5,097,20211212,13.24,13.24
15105,tom5,097,20211212,12.32,12.32
15106,tom5,098,20211212,12.64,12.64
15107,tom5,099,20211212,,
15108,tom5,099,20211212,,
15109,tom5,099,20211212,10.3,10.3
15110,tom5,100,20211212,39.04,39.04
15111,tom6,001,20211006,23.65,23.65
15112,tom6,003,20211006,22.73,22.73
15113,tom6,005,20211006,21.73,21.73
15114,tom6,006,20211006,,
15115,tom6,007,20211006,22.19,22.19
15116,tom6,008,20211006,20.71,20.71
15117,tom6,009,20211007,,
15118,tom6,010,20211007,8.57,8.57
15119,tom6,011,20211007,,
15120,tom6,014,20211007,,
15121,tom6,016,20211007,17.38,17.38
15122,tom6,019,20211008,,
15123,tom6,019,20211008,,
15124,tom6,019,20211008,25.95,25.95
15125,tom6,020,20211008,,
15126,tom6,020,20211008,,
15127,tom6,020,20211008,,
15128,tom6,020,20211008,,
15129,tom6,021,20211008,,
15130,tom6,021,20211008,,
15131,tom6,022,20211008,,
15132,tom6,022,20211008,,
15133,tom6,022,20211008,,
15134,tom6,022,20211008,,
15135,tom6,023,20211008,,
15136,tom6,023,20211008,24.57,24.57
15137,tom6,023,20211008,22.73,22.73
15138,tom6,023,20211008,23.47,23.47
15139,tom6,024,20211008,,
15140,tom6,024,20211008,22.97,22.97
15141,tom6,025,20211008,,
15142,tom6,025,20211008,28.04,28.04
15143,tom6,025,20211008,31.89,31.89
15144,tom6,026,20211008,23.68,23.68
15145,tom6,026,20211008,42.51,42.51
15146,tom6,027,20211008,27.26,27.26
15147,tom6,027,20211008,,
15148,tom6,027,20211008,25.84,25.84
15149,tom6,028,20211008,6.19,6.19
15150,tom6,028,20211008,6.05,6.05
15151,tom6,028,20211008,5.84,5.84
15152,tom6,001,20211012,28.35,28.35
15153,tom6,001,20211012,29.13,29.13
15154,tom6,002,20211012,19.79,19.79
15155,tom6,002,20211012,21.63,21.63
15156,tom6,002,20211012,,
15157,tom6,002,20211012,,
15158,tom6,003,20211012,32.14,32.14
15159,tom6,003,20211012,31.15,31.15
15160,tom6,003,20211012,28.42,28.42
15161,tom6,003,20211012,,
15162,tom6,004,20211012,17.91,17.91
15163,tom6,004,20211012,18.51,18.51
15164,tom6,004,20211012,19.5,19.5
15165,tom6,004,20211012,19.22,19.22
15166,tom6,004,20211012,17.13,17.13
15167,tom6,005,20211012,15.79,15.79
15168,tom6,005,20211012,15.58,15.58
15169,tom6,005,20211012,14.73,14.73
15170,tom6,005,20211012,17.06,17.06
15171,tom6,006,20211012,16.92,16.92
15172,tom6,006,20211012,16.74,16.74
15173,tom6,006,20211012,16.64,16.64
15174,tom6,007,20211012,18.97,18.97
15175,tom6,007,20211012,18.51,18.51
15176,tom6,007,20211012,18.62,18.62
15177,tom6,007,20211012,18.34,18.34
15178,tom6,008,20211012,20.96,20.96
15179,tom6,008,20211012,21.03,21.03
15180,tom6,009,20211012,25.52,25.52
15181,tom6,009,20211012,24.71,24.71
15182,tom6,009,20211012,24.6,24.6
15183,tom6,009,20211012,26.09,26.09
15184,tom6,009,20211012,27.75,27.75
15185,tom6,010,20211012,6.58,6.58
15186,tom6,010,20211012,6.65,6.65
15187,tom6,011,20211014,21.56,21.56
15188,tom6,011,20211014,,
15189,tom6,011,20211014,19.82,19.82
15190,tom6,011,20211014,20.71,20.71
15191,tom6,011,20211014,19.26,19.26
15192,tom6,012,20211014,23.54,23.54
15193,tom6,012,20211014,,
15194,tom6,012,20211014,,
15195,tom6,013,20211014,4.28,4.28
15196,tom6,013,20211014,4.25,4.25
15197,tom6,013,20211014,4.21,4.21
15198,tom6,013,20211014,3.79,3.79
15199,tom6,014,20211014,,
15200,tom6,014,20211014,,
15201,tom6,014,20211014,,
15202,tom6,014,20211014,,
15203,tom6,014,20211014,,
15204,tom6,015,20211014,21.06,21.06
15205,tom6,015,20211014,20.88,20.88
15206,tom6,015,20211014,,
15207,tom6,016,20211014,17.52,17.52
15208,tom6,016,20211014,17.24,17.24
15209,tom6,016,20211014,18.09,18.09
15210,tom6,017,20211014,,
15211,tom6,018,20211014,,
15212,tom6,018,20211014,,
15213,tom6,018,20211014,21.13,21.13
15214,tom6,019,20211014,16.21,16.21
15215,tom6,019,20211014,16.11,16.11
15216,tom6,019,20211014,15.68,15.68
15217,tom6,019,20211014,,
15218,tom6,020,20211014,,
15219,tom6,020,20211014,,
15220,tom6,020,20211014,,
15221,tom6,020,20211014,,
15222,tom6,020,20211014,,
15223,tom6,021,20211014,,
15224,tom6,021,20211014,,
15225,tom6,021,20211014,,
15226,tom6,021,20211014,,
15227,tom6,022,20211014,,
15228,tom6,022,20211014,,
15229,tom6,022,20211014,,
15230,tom6,022,20211014,,
15231,tom6,023,20211014,,
15232,tom6,023,20211014,,
15233,tom6,023,20211014,,
15234,tom6,023,20211014,,
15235,tom6,024,20211014,19.75,19.75
15236,tom6,024,20211014,17.88,17.88
15237,tom6,024,20211014,,
15238,tom6,024,20211014,,
15239,tom6,024,20211014,,
15240,tom6,025,20211014,26.58,26.58
15241,tom6,025,20211014,26.55,26.55
15242,tom6,025,20211014,24.92,24.92
15243,tom6,025,20211014,24.5,24.5
15244,tom6,025,20211014,28.07,28.07
15245,tom6,026,20211014,,
15246,tom6,026,20211014,23.86,23.86
15247,tom6,026,20211014,25.38,25.38
15248,tom6,026,20211014,26.05,26.05
15249,tom6,026,20211014,25.13,25.13
15250,tom6,027,20211014,15.96,15.96
15251,tom6,027,20211014,16.42,16.42
15252,tom6,028,20211015,24.74,24.74
15253,tom6,028,20211015,26.69,26.69
15254,tom6,028,20211015,24.5,24.5
15255,tom6,029,20211015,,
15256,tom6,029,20211015,,
15257,tom6,029,20211015,,
15258,tom6,029,20211015,,
15259,tom6,030,20211015,,
15260,tom6,030,20211015,,
15261,tom6,030,20211015,,
15262,tom6,030,20211015,,
15263,tom6,031,20211015,,
15264,tom6,031,20211015,,
15265,tom6,031,20211015,,
15266,tom6,031,20211015,,
15267,tom6,032,20211015,,
15268,tom6,032,20211015,,
15269,tom6,032,20211015,37.13,37.13
15270,tom6,032,20211015,,
15271,tom6,033,20211015,28.04,28.04
15272,tom6,033,20211015,27.86,27.86
15273,tom6,033,20211015,27.75,27.75
15274,tom6,033,20211015,28.04,28.04
15275,tom6,034,20211015,22.97,22.97
15276,tom6,034,20211015,23.58,23.58
15277,tom6,034,20211015,24.88,24.88
15278,tom6,034,20211015,22.76,22.76
15279,tom6,034,20211015,23.61,23.61
15280,tom6,036,20211012,,
15281,tom6,036,20211012,,
15282,tom6,037,20211012,19.54,19.54
15283,tom6,037,20211012,20.35,20.35
15284,tom6,037,20211012,19.33,19.33
15285,tom6,037,20211012,20.14,20.14
15286,tom6,037,20211012,18.41,18.41
15287,tom6,038,20211012,,
15288,tom6,038,20211012,,
15289,tom6,038,20211012,,
15290,tom6,039,20211012,16.64,16.64
15291,tom6,039,20211012,16.25,16.25
15292,tom6,040,20211012,,
15293,tom6,040,20211012,,
15294,tom6,040,20211012,27.61,27.61
15295,tom6,041,20211012,27.12,27.12
15296,tom6,041,20211012,27.72,27.72
15297,tom6,041,20211012,26.58,26.58
15298,tom6,041,20211012,,
15299,tom6,041,20211012,25.91,25.91
15300,tom6,042,20211012,32.53,32.53
15301,tom6,042,20211012,33.66,33.66
15302,tom6,042,20211012,29.56,29.56
15303,tom6,042,20211012,28.74,28.74
15304,tom6,043,20211012,17.27,17.27
15305,tom6,043,20211012,,
15306,tom6,043,20211012,17.24,17.24
15307,tom6,043,20211012,17.49,17.49
15308,tom6,044,20211012,24.18,24.18
15309,tom6,044,20211012,24.67,24.67
15310,tom6,045,20211012,19.47,19.47
15311,tom6,045,20211012,,
15312,tom6,045,20211012,19.15,19.15
15313,tom6,046,20211012,26.16,26.16
15314,tom6,046,20211012,26.09,26.09
15315,tom6,046,20211012,25.77,25.77
15316,tom6,046,20211012,25.24,25.24
15317,tom6,047,20211012,18.3,18.3
15318,tom6,047,20211012,18.27,18.27
15319,tom6,047,20211012,18.23,18.23
15320,tom6,047,20211012,18.69,18.69
15321,tom6,048,20211012,21.84,21.84
15322,tom6,048,20211012,21.77,21.77
15323,tom6,048,20211012,21.84,21.84
15324,tom6,049,20211012,27.4,27.4
15325,tom6,049,20211012,,
15326,tom6,050,20211014,,
15327,tom6,050,20211014,33.95,33.95
15328,tom6,050,20211014,,
15329,tom6,051,20211014,24.28,24.28
15330,tom6,051,20211014,24.46,24.46
15331,tom6,051,20211014,24.64,24.64
15332,tom6,051,20211014,24.6,24.6
15333,tom6,052,20211014,,
15334,tom6,052,20211014,,
15335,tom6,052,20211014,,
15336,tom6,052,20211014,,
15337,tom6,052,20211014,,
15338,tom6,053,20211014,,
15339,tom6,053,20211014,,
15340,tom6,053,20211014,,
15341,tom6,053,20211014,,
15342,tom6,054,20211014,,
15343,tom6,054,20211014,,
15344,tom6,054,20211014,,
15345,tom6,054,20211014,,
15346,tom6,055,20211014,,
15347,tom6,055,20211014,,
15348,tom6,055,20211014,,
15349,tom6,055,20211014,,
15350,tom6,055,20211014,,
15351,tom6,056,20211014,,
15352,tom6,056,20211014,19.4,19.4
15353,tom6,056,20211014,18.12,18.12
15354,tom6,057,20211014,,
15355,tom6,057,20211014,,
15356,tom6,057,20211014,,
15357,tom6,057,20211014,,
15358,tom6,058,20211014,19.47,19.47
15359,tom6,059,20211014,15.19,15.19
15360,tom6,059,20211014,15.89,15.89
15361,tom6,059,20211014,16.11,16.11
15362,tom6,059,20211014,,
15363,tom6,059,20211014,,
15364,tom6,060,20211014,,
15365,tom6,060,20211014,,
15366,tom6,060,20211014,,
15367,tom6,060,20211014,,
15368,tom6,061,20211014,18.76,18.76
15369,tom6,061,20211014,18.62,18.62
15370,tom6,061,20211014,18.83,18.83
15371,tom6,061,20211014,18.58,18.58
15372,tom6,062,20211014,15.15,15.15
15373,tom6,062,20211014,15.58,15.58
15374,tom6,063,20211015,,
15375,tom6,063,20211015,,
15376,tom6,063,20211015,,
15377,tom6,065,20211015,,
15378,tom6,065,20211015,,
15379,tom6,065,20211015,28.07,28.07
15380,tom6,066,20211015,17.81,17.81
15381,tom6,066,20211015,17.17,17.17
15382,tom6,066,20211015,18.37,18.37
15383,tom6,067,20211015,,
15384,tom6,067,20211015,,
15385,tom6,067,20211015,,
15386,tom6,067,20211015,,
15387,tom6,068,20211015,18.37,18.37
15388,tom6,068,20211015,18.73,18.73
15389,tom6,068,20211015,17.52,17.52
15390,tom6,069,20211015,20.57,20.57
15391,tom6,069,20211015,20.21,20.21
15392,tom6,069,20211015,20.42,20.42
15393,tom6,070,20211015,23.93,23.93
15394,tom6,070,20211015,,
15395,tom6,070,20211015,,
15396,tom6,070,20211015,24.35,24.35
15397,tom6,071,20211012,25.56,25.56
15398,tom6,072,20211012,16.57,16.57
15399,tom6,072,20211012,17.52,17.52
15400,tom6,072,20211012,18.23,18.23
15401,tom6,073,20211012,24.11,24.11
15402,tom6,073,20211012,24.25,24.25
15403,tom6,073,20211012,23.04,23.04
15404,tom6,073,20211012,25.49,25.49
15405,tom6,074,20211012,17.1,17.1
15406,tom6,074,20211012,17.2,17.2
15407,tom6,074,20211012,17.56,17.56
15408,tom6,075,20211012,24.85,24.85
15409,tom6,075,20211012,,
15410,tom6,075,20211012,29.2,29.2
15411,tom6,075,20211012,31.72,31.72
15412,tom6,076,20211012,20.18,20.18
15413,tom6,076,20211012,23.19,23.19
15414,tom6,076,20211012,,
15415,tom6,076,20211012,21.38,21.38
15416,tom6,076,20211012,22.37,22.37
15417,tom6,077,20211012,25.17,25.17
15418,tom6,077,20211012,25.24,25.24
15419,tom6,077,20211012,25.56,25.56
15420,tom6,079,20211012,25.81,25.81
15421,tom6,079,20211012,24.78,24.78
15422,tom6,079,20211012,24.88,24.88
15423,tom6,079,20211012,24.5,24.5
15424,tom6,079,20211012,25.27,25.27
15425,tom6,080,20211012,28.32,28.32
15426,tom6,080,20211012,26.76,26.76
15427,tom6,080,20211012,25.52,25.52
15428,tom6,080,20211012,25.35,25.35
15429,tom6,081,20211014,,
15430,tom6,081,20211014,29.24,29.24
15431,tom6,081,20211014,28.92,28.92
15432,tom6,081,20211014,35.86,35.86
15433,tom6,082,20211014,,
15434,tom6,082,20211014,31.08,31.08
15435,tom6,082,20211014,35.29,35.29
15436,tom6,083,20211014,,
15437,tom6,083,20211014,,
15438,tom6,083,20211014,42.02,42.02
15439,tom6,084,20211014,31.58,31.58
15440,tom6,084,20211014,35.5,35.5
15441,tom6,084,20211014,,
15442,tom6,085,20211014,17.52,17.52
15443,tom6,085,20211014,17.66,17.66
15444,tom6,085,20211014,16.07,16.07
15445,tom6,085,20211014,19.22,19.22
15446,tom6,086,20211014,,
15447,tom6,086,20211014,,
15448,tom6,086,20211014,,
15449,tom6,086,20211014,,
15450,tom6,087,20211014,,
15451,tom6,087,20211014,,
15452,tom6,087,20211014,,
15453,tom6,088,20211014,,
15454,tom6,088,20211014,,
15455,tom6,088,20211014,,
15456,tom6,088,20211014,,
15457,tom6,089,20211014,28.04,28.04
15458,tom6,089,20211014,28.92,28.92
15459,tom6,089,20211014,28.07,28.07
15460,tom6,089,20211014,28.57,28.57
15461,tom6,090,20211014,,
15462,tom6,090,20211014,,
15463,tom6,090,20211014,,
15464,tom6,091,20211015,35.04,35.04
15465,tom6,091,20211015,29.06,29.06
15466,tom6,091,20211015,30.44,30.44
15467,tom6,091,20211015,24.78,24.78
15468,tom6,091,20211015,28.11,28.11
15469,tom6,091,20211015,24.04,24.04
15470,tom6,091,20211015,32.57,32.57
15471,tom6,092,20211015,32.39,32.39
15472,tom6,092,20211015,32.92,32.92
15473,tom6,092,20211015,,
15474,tom6,093,20211015,27.65,27.65
15475,tom6,093,20211015,30.23,30.23
15476,tom6,093,20211015,28.88,28.88
15477,tom6,094,20211015,26.02,26.02
15478,tom6,094,20211015,24.42,24.42
15479,tom6,094,20211015,24.99,24.99
15480,tom6,094,20211015,25.66,25.66
15481,tom6,095,20211015,15.01,15.01
15482,tom6,096,20211015,16.42,16.42
15483,tom6,096,20211015,16.28,16.28
15484,tom6,096,20211015,,
15485,tom6,096,20211015,16.28,16.28
15486,tom6,096,20211015,15.5,15.5
15487,tom6,097,20211015,22.97,22.97
15488,tom6,097,20211015,22.23,22.23
15489,tom6,097,20211015,21.81,21.81
15490,tom6,097,20211015,22.97,22.97
15491,tom6,097,20211015,22.3,22.3
15492,tom6,098,20211015,26.19,26.19
15493,tom6,098,20211015,28.04,28.04
15494,tom6,098,20211015,24.6,24.6
15495,tom6,098,20211015,26.8,26.8
15496,tom6,098,20211015,,
15497,tom6,098,20211015,20.39,20.39
15498,tom6,098,20211015,20.85,20.85
15499,tom6,099,20211015,11.96,11.96
15500,tom6,099,20211015,13.03,13.03
15501,tom6,099,20211015,12.04,12.04
15502,tom6,100,20211015,10.73,10.73
15503,tom6,100,20211015,10.87,10.87
15504,tom6,100,20211015,11.04,11.04
15505,tom6,001,20211018,,
15506,tom6,002,20211018,,
15507,tom6,002,20211018,23.12,23.12
15508,tom6,003,20211018,18.34,18.34
15509,tom6,003,20211018,18.3,18.3
15510,tom6,003,20211018,19.19,19.19
15511,tom6,003,20211018,18.41,18.41
15512,tom6,003,20211018,18.16,18.16
15513,tom6,004,20211018,,
15514,tom6,004,20211018,13.49,13.49
15515,tom6,005,20211018,11.65,11.65
15516,tom6,005,20211018,12.07,12.07
15517,tom6,005,20211018,13.88,13.88
15518,tom6,005,20211018,15.33,15.33
15519,tom6,005,20211018,14.37,14.37
15520,tom6,006,20211018,11.29,11.29
15521,tom6,006,20211018,11.22,11.22
15522,tom6,007,20211018,,
15523,tom6,007,20211018,,
15524,tom6,007,20211018,12.14,12.14
15525,tom6,007,20211018,,
15526,tom6,008,20211018,7.08,7.08
15527,tom6,008,20211018,7.04,7.04
15528,tom6,008,20211018,,
15529,tom6,009,20211018,,
15530,tom6,009,20211018,,
15531,tom6,010,20211018,22.05,22.05
15532,tom6,010,20211018,23.19,23.19
15533,tom6,010,20211018,22.3,22.3
15534,tom6,010,20211018,21.98,21.98
15535,tom6,010,20211018,22.58,22.58
15536,tom6,011,20211018,,
15537,tom6,011,20211018,,
15538,tom6,011,20211018,,
15539,tom6,011,20211018,,
15540,tom6,012,20211019,5.42,5.42
15541,tom6,012,20211019,5.35,5.35
15542,tom6,012,20211019,5.52,5.52
15543,tom6,012,20211019,5.66,5.66
15544,tom6,012,20211019,5.27,5.27
15545,tom6,013,20211019,4.0,4.0
15546,tom6,013,20211019,22.12,22.12
15547,tom6,013,20211019,22.65,22.65
15548,tom6,014,20211019,,
15549,tom6,014,20211019,,
15550,tom6,014,20211019,,
15551,tom6,014,20211019,,
15552,tom6,015,20211019,,
15553,tom6,015,20211019,9.7,9.7
15554,tom6,015,20211019,,
15555,tom6,016,20211019,,
15556,tom6,016,20211019,,
15557,tom6,016,20211019,,
15558,tom6,017,20211019,,
15559,tom6,017,20211019,,
15560,tom6,017,20211019,,
15561,tom6,017,20211019,,
15562,tom6,018,20211019,7.68,7.68
15563,tom6,018,20211019,7.96,7.96
15564,tom6,018,20211019,7.82,7.82
15565,tom6,018,20211019,7.75,7.75
15566,tom6,019,20211019,,
15567,tom6,019,20211019,,
15568,tom6,019,20211019,,
15569,tom6,019,20211019,,
15570,tom6,020,20211019,8.11,8.11
15571,tom6,020,20211019,8.53,8.53
15572,tom6,020,20211019,2.69,2.69
15573,tom6,020,20211019,8.32,8.32
15574,tom6,020,20211019,7.89,7.89
15575,tom6,021,20211019,,
15576,tom6,021,20211019,,
15577,tom6,021,20211019,,
15578,tom6,021,20211019,,
15579,tom6,022,20211019,13.56,13.56
15580,tom6,022,20211019,13.27,13.27
15581,tom6,022,20211019,13.73,13.73
15582,tom6,022,20211019,14.09,14.09
15583,tom6,022,20211019,13.84,13.84
15584,tom6,025,20211021,22.3,22.3
15585,tom6,025,20211021,22.05,22.05
15586,tom6,025,20211021,,
15587,tom6,025,20211021,,
15588,tom6,026,20211021,21.31,21.31
15589,tom6,026,20211021,21.2,21.2
15590,tom6,026,20211021,21.63,21.63
15591,tom6,026,20211021,20.57,20.57
15592,tom6,026,20211021,20.81,20.81
15593,tom6,027,20211021,10.02,10.02
15594,tom6,027,20211021,,
15595,tom6,028,20211021,16.04,16.04
15596,tom6,028,20211021,16.04,16.04
15597,tom6,028,20211021,,
15598,tom6,028,20211021,14.09,14.09
15599,tom6,029,20211021,,
15600,tom6,029,20211021,,
15601,tom6,030,20211021,,
15602,tom6,030,20211021,,
15603,tom6,030,20211021,,
15604,tom6,030,20211021,,
15605,tom6,030,20211021,,
15606,tom6,031,20211021,,
15607,tom6,031,20211021,12.25,12.25
15608,tom6,031,20211021,12.81,12.81
15609,tom6,032,20211021,,
15610,tom6,032,20211021,,
15611,tom6,032,20211021,,
15612,tom6,032,20211021,,
15613,tom6,033,20211021,8.96,8.96
15614,tom6,033,20211021,8.85,8.85
15615,tom6,033,20211021,8.57,8.57
15616,tom6,033,20211021,8.39,8.39
15617,tom6,034,20211021,9.52,9.52
15618,tom6,034,20211021,9.31,9.31
15619,tom6,034,20211021,9.88,9.88
15620,tom6,034,20211021,9.49,9.49
15621,tom6,036,20211018,15.36,15.36
15622,tom6,036,20211018,,
15623,tom6,037,20211018,6.94,6.94
15624,tom6,037,20211018,7.08,7.08
15625,tom6,037,20211018,7.08,7.08
15626,tom6,037,20211018,6.65,6.65
15627,tom6,038,20211018,,
15628,tom6,038,20211018,,
15629,tom6,038,20211018,,
15630,tom6,038,20211018,,
15631,tom6,038,20211018,13.17,13.17
15632,tom6,039,20211018,,
15633,tom6,039,20211018,12.39,12.39
15634,tom6,039,20211018,,
15635,tom6,039,20211018,12.42,12.42
15636,tom6,040,20211018,15.75,15.75
15637,tom6,040,20211018,14.9,14.9
15638,tom6,040,20211018,15.96,15.96
15639,tom6,040,20211018,,
15640,tom6,041,20211018,15.68,15.68
15641,tom6,041,20211018,16.0,16.0
15642,tom6,041,20211018,,
15643,tom6,042,20211018,13.27,13.27
15644,tom6,042,20211018,13.63,13.63
15645,tom6,042,20211018,13.42,13.42
15646,tom6,043,20211018,10.8,10.8
15647,tom6,043,20211018,10.97,10.97
15648,tom6,043,20211018,10.8,10.8
15649,tom6,044,20211018,16.07,16.07
15650,tom6,044,20211018,,
15651,tom6,044,20211018,16.18,16.18
15652,tom6,045,20211018,17.56,17.56
15653,tom6,045,20211018,,
15654,tom6,045,20211018,16.96,16.96
15655,tom6,045,20211018,17.35,17.35
15656,tom6,045,20211018,16.99,16.99
15657,tom6,046,20211019,,
15658,tom6,046,20211019,,
15659,tom6,046,20211019,,
15660,tom6,047,20211019,21.27,21.27
15661,tom6,047,20211019,,
15662,tom6,047,20211019,20.96,20.96
15663,tom6,048,20211019,20.85,20.85
15664,tom6,048,20211019,21.49,21.49
15665,tom6,049,20211019,22.34,22.34
15666,tom6,049,20211019,23.29,23.29
15667,tom6,049,20211019,23.15,23.15
15668,tom6,050,20211019,15.5,15.5
15669,tom6,050,20211019,16.0,16.0
15670,tom6,050,20211019,15.43,15.43
15671,tom6,050,20211019,15.68,15.68
15672,tom6,051,20211019,9.49,9.49
15673,tom6,051,20211019,9.13,9.13
15674,tom6,051,20211019,9.27,9.27
15675,tom6,051,20211019,9.31,9.31
15676,tom6,052,20211019,7.22,7.22
15677,tom6,052,20211019,7.82,7.82
15678,tom6,052,20211019,7.75,7.75
15679,tom6,052,20211019,6.97,6.97
15680,tom6,053,20211019,9.59,9.59
15681,tom6,053,20211019,9.49,9.49
15682,tom6,053,20211019,9.59,9.59
15683,tom6,053,20211019,9.38,9.38
15684,tom6,053,20211019,9.56,9.56
15685,tom6,054,20211019,14.44,14.44
15686,tom6,054,20211019,14.02,14.02
15687,tom6,054,20211019,14.27,14.27
15688,tom6,055,20211019,9.84,9.84
15689,tom6,055,20211019,9.91,9.91
15690,tom6,055,20211019,,
15691,tom6,056,20211021,13.38,13.38
15692,tom6,056,20211021,13.13,13.13
15693,tom6,056,20211021,13.77,13.77
15694,tom6,057,20211021,,
15695,tom6,057,20211021,21.1,21.1
15696,tom6,057,20211021,21.27,21.27
15697,tom6,057,20211021,20.96,20.96
15698,tom6,058,20211021,11.47,11.47
15699,tom6,058,20211021,11.29,11.29
15700,tom6,058,20211021,11.65,11.65
15701,tom6,058,20211021,11.5,11.5
15702,tom6,059,20211021,14.27,14.27
15703,tom6,059,20211021,15.26,15.26
15704,tom6,059,20211021,14.73,14.73
15705,tom6,060,20211021,12.85,12.85
15706,tom6,060,20211021,13.1,13.1
15707,tom6,060,20211021,12.96,12.96
15708,tom6,060,20211021,,
15709,tom6,061,20211021,14.76,14.76
15710,tom6,061,20211021,14.8,14.8
15711,tom6,062,20211021,11.43,11.43
15712,tom6,062,20211021,11.43,11.43
15713,tom6,062,20211021,11.19,11.19
15714,tom6,062,20211021,11.19,11.19
15715,tom6,062,20211021,11.5,11.5
15716,tom6,063,20211021,,
15717,tom6,063,20211021,,
15718,tom6,063,20211021,,
15719,tom6,063,20211021,,
15720,tom6,064,20211021,12.42,12.42
15721,tom6,064,20211021,12.6,12.6
15722,tom6,064,20211021,12.57,12.57
15723,tom6,065,20211022,25.2,25.2
15724,tom6,065,20211022,24.39,24.39
15725,tom6,066,20211022,,
15726,tom6,066,20211022,11.33,11.33
15727,tom6,066,20211022,10.8,10.8
15728,tom6,066,20211022,11.61,11.61
15729,tom6,067,20211022,14.8,14.8
15730,tom6,067,20211022,14.9,14.9
15731,tom6,068,20211022,13.73,13.73
15732,tom6,068,20211022,14.48,14.48
15733,tom6,068,20211022,14.16,14.16
15734,tom6,068,20211022,13.88,13.88
15735,tom6,068,20211022,,
15736,tom6,069,20211022,20.18,20.18
15737,tom6,069,20211022,19.86,19.86
15738,tom6,069,20211022,20.25,20.25
15739,tom6,069,20211022,19.4,19.4
15740,tom6,070,20211022,21.91,21.91
15741,tom6,070,20211022,22.48,22.48
15742,tom6,070,20211022,21.88,21.88
15743,tom6,071,20211018,9.52,9.52
15744,tom6,071,20211018,9.42,9.42
15745,tom6,072,20211018,8.92,8.92
15746,tom6,072,20211018,,
15747,tom6,072,20211018,9.06,9.06
15748,tom6,073,20211018,8.18,8.18
15749,tom6,073,20211018,8.5,8.5
15750,tom6,073,20211018,9.03,9.03
15751,tom6,073,20211018,9.06,9.06
15752,tom6,075,20211018,18.37,18.37
15753,tom6,075,20211018,18.62,18.62
15754,tom6,075,20211018,18.34,18.34
15755,tom6,076,20211018,10.73,10.73
15756,tom6,076,20211018,10.62,10.62
15757,tom6,076,20211018,11.04,11.04
15758,tom6,077,20211018,18.3,18.3
15759,tom6,077,20211018,20.0,20.0
15760,tom6,077,20211018,19.19,19.19
15761,tom6,078,20211018,15.08,15.08
15762,tom6,079,20211018,12.92,12.92
15763,tom6,080,20211018,13.31,13.31
15764,tom6,080,20211018,11.47,11.47
15765,tom6,080,20211018,12.42,12.42
15766,tom6,081,20211018,8.57,8.57
15767,tom6,081,20211018,8.28,8.28
15768,tom6,081,20211018,10.8,10.8
15769,tom6,081,20211018,7.82,7.82
15770,tom6,082,20211018,5.77,5.77
15771,tom6,083,20211018,7.15,7.15
15772,tom6,083,20211018,6.9,6.9
15773,tom6,083,20211018,7.19,7.19
15774,tom6,083,20211018,7.68,7.68
15775,tom6,084,20211019,,
15776,tom6,084,20211019,17.91,17.91
15777,tom6,085,20211019,9.35,9.35
15778,tom6,085,20211019,9.81,9.81
15779,tom6,085,20211019,10.19,10.19
15780,tom6,085,20211019,10.09,10.09
15781,tom6,086,20211019,10.69,10.69
15782,tom6,086,20211019,10.83,10.83
15783,tom6,086,20211019,9.63,9.63
15784,tom6,086,20211019,9.73,9.73
15785,tom6,086,20211019,9.56,9.56
15786,tom6,087,20211021,11.19,11.19
15787,tom6,087,20211021,11.33,11.33
15788,tom6,087,20211021,11.26,11.26
15789,tom6,087,20211021,11.61,11.61
15790,tom6,088,20211021,17.42,17.42
15791,tom6,088,20211021,17.7,17.7
15792,tom6,088,20211021,17.88,17.88
15793,tom6,089,20211021,23.15,23.15
15794,tom6,089,20211021,23.01,23.01
15795,tom6,089,20211021,,
15796,tom6,089,20211021,22.44,22.44
15797,tom6,090,20211021,11.75,11.75
